Primary Key,Tech ID,Internal ID,Patent Number,Serial Number,Docket No.,Application Type,Title,File Date,Priority Date,Expire Date,Issue Date,Nationalized Date,Publication Date,Status,Lead Inventor,Country,Lawfirm,Attorney,Legal Reference Number,Ext. Attorney Matter Number,Country WIPO ID,Date Actually Filed,Examiner,Inventors,IP Manager,Licensing Manager,CPA Reason For Stopping,CPA Renewal Type Codes,CPA Start Pay Date,CPA Stop Pay Date,CPI Case Types,CPI Start Pay Date,CPI Stop Pay Date,PCT Bar Date,PCT Filing Date,Priority Application Number,US Bar Date
612948,16-T-079,2593-001,,"62/362,866",2593-001,Provisional,METHODS AND COMPOSITIONS INVOLVING A PROTEIN G VARIANT,7/15/2016,7/15/2016,7/15/2017,,,,Expired - Inactive,Anthony Kossiakoff,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",,ARCD.P0621US.P1,US,7/15/2016,,"Lucas Bailey, Elena Davydova, Anthony Kossiakoff, Tomasz (Tomek) Slezak","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/362,866",
610775,16-T-081,2596-001,,"62/345,552",2596-001,Provisional,CANCER IMMUNOTHERAPY,6/3/2016,6/3/2016,6/3/2017,,,,Expired - Inactive,Jason Luke,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-34906/US-1/PRO,US,6/3/2016,,"Riyue Bao, Thomas Gajewski, Jason Luke","Sun, Han","Tennant, Thelma",,,,,,,,6/5/2017,,"62/345,552",
611535,16-T-085,2601-001, ,"62/383,157",2601-001,Provisional,ENZYMATICALLY CLEAVABLE PEPTIDE AMPHIPHILES,9/2/2016,9/2/2016,9/2/2017,,,,Expired - Inactive,Matthew Tirrell,*United States,"Casimir Jones, S.C.","Staple, David", ,UCHI-35018/US-1/PRO,US,9/2/2016, ,"Handan Acar, James LaBelle, Matthew Tirrell","Dembo, Anna","Muite, Kevin",,,,,,,,,,"62/383,157",
611536,16-T-085,2601-002, ,"15/693,739",2601-002,US Utility,ENZYMATICALLY CLEAVABLE PEPTIDE AMPHIPHILES,9/1/2017,9/2/2016,9/1/2037,,,3/8/2018,Abandoned,Matthew Tirrell,*United States,"Casimir Jones, S.C.","Staple, David",UCHI-35018.202,UCHI-35018/US-2/ORD,US,9/1/2017, ,"Handan Acar, James LaBelle, Matthew Tirrell","Dembo, Anna","Muite, Kevin",,,,,,,,,,"62/383,157",
612024,16-T-096,2608-001,,"62/360,085",2608-001,Provisional,INHIBITION OF ENTERIC INFECTION,7/8/2016,7/8/2016,7/9/2017,,,,Abandoned,Cathryn Nagler,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-34936/US-1/PRO,US,7/8/2016,,"Yun-Gi Kim, Cathryn Nagler, Gabriel Nunez","Dembo, Anna","Tennant, Thelma",,,,,,,,7/11/2017,,"62/360,085",
612025,16-T-096,2608-002,,"62/442,527",2608-002,Provisional,INHIBITION OF ENTERIC INFECTION THROUGH THE MODULATION OF MICROBIOTA,1/5/2017,1/5/2017,1/5/2018,,,,Expired Prov - Filed PCT,Cathryn Nagler,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-34936/US-2/PRO,US,1/5/2017,,"Yun-Gi Kim, Cathryn Nagler, Gabriel Nunez","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/360,085",
612026,16-T-096,2608-003,,PCT/US18/12481,2608-003,PCT,INHIBITION OF ENTERIC INFECTION THROUGH THE MODULATION OF MICROBIOTA,1/5/2018,1/5/2017,7/5/2019,,,,Expired PCT - Filed in US only,Cathryn Nagler,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-34936.601,US,1/5/2018,,"Yun-Gi Kim, Cathryn Nagler, Gabriel Nunez","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/360,085",
3799631,16-T-096,2608-004,,"16/476,216",,Nationalized PCT,Inhibition of Enteric Infection Through the Modulation of Microbiota,1/5/2018,1/5/2017,1/5/2028,,,12/26/2019,Pending,Cathryn Nagler,*United States,"Casimir Jones, S.C.","Staple, David",UCHI-34936.253,UCHI-34936.253,US,7/5/2019,,"Yun-Gi Kim, Cathryn Nagler, Gabriel Nunez","Dembo, Anna","Tennant, Thelma",,,1/31/2018,,,,,,,"62/360,085",
3900284,16-T-096,2608-005,,18736263.7,,Nationalized PCT,INHIBITION OF ENTERIC INFECTION THROUGH THE MODULATION OF MICROBIOTA,1/5/2018,1/5/2017,1/5/2038,,,11/13/2019,Abandoned,Cathryn Nagler,European Patent Office (EPO),"Casimir Jones, S.C.","Staple, David",UCHI-34936.611,UCHI-34936.611,EP,8/5/2019,,"Yun-Gi Kim, Cathryn Nagler, Gabriel Nunez","Dembo, Anna","Tennant, Thelma",,,11/21/2019,,,,,,,"62/360,085",
610917,16-T-098,2610-001,,"62/490,961",2610-001,Provisional,Coagulation Testing in Underfilled Patient Samples,4/27/2017,4/27/2017,4/27/2018,,,,Expired - Inactive,Jonathan Miller,*United States,"Casimir Jones, S.C.",,,UCHI-35248/US01/PRO,US,4/27/2017,,"Adam Cloe, Krzysztof Mikrut, Jonathan Miller","Bakalyar, Heather","Tennant, Thelma",,,,,,,,,,"62/490,961",
1364221,16-T-098,2610-002,"10,976,305","15/965,343",,US Utility,Coagulation Testing in Underfilled Patient Samples,4/27/2018,4/27/2017,4/27/2038,4/13/2021,,11/1/2018,Issued,Jonathan Miller,*United States,"Casimir Jones, S.C.","Staple, David",35248.202,UCHI-35248/US0-2/ORD,US,4/27/2018,,"Adam Cloe, Krzysztof Mikrut, Jonathan Miller","Bakalyar, Heather","Tennant, Thelma",,,,,,,,,,"62/490,961",
614233,16-T-101,2613-001,,"62/281,266",2613-001,Provisional,Quantifying KRAS for Optimal Cancer Therapy,1/21/2016,1/21/2016,1/21/2017,,,,Expired - Inactive,Daniel Catenacci,*United States,Perkins Coie LLP,,,001152-8056US00,US,1/21/2016,,"Daniel Catenacci, Fabiola Cecchi, Todd Hembrough, Wei-Li Laio","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/281,266",
614234,16-T-101,2613-002,,PCT/US17/14371,2613-002,PCT,Quantifying KRAS for Optimal Cancer Therapy,1/20/2017,1/21/2016,7/20/2018,,,,Expired PCT - Filed in US only,Daniel Catenacci,*United States,Perkins Coie LLP,,,001152-8056US00,US,2/20/2017,,"Daniel Catenacci, Fabiola Cecchi, Todd Hembrough, Wei-Li Laio","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/281,266",
3505334,16-T-101,2613-003,,"16/071,815",,Nationalized PCT,Quantifying KRAS for Optimal Cancer Therapy,1/20/2017,1/21/2016,1/20/2037,,,,Pending,Daniel Catenacci,*United States,Perkins Coie LLP,,3900.0032C,001152-8056US00,US,7/20/2018,,"Adele Blackler, Daniel Catenacci, Fabiola Cecchi, Todd Hembrough, Wei-Li Laio","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/281,266",
612537,16-T-102,2614-001, ,"62/533,732",2614-001,Provisional,Method of Screening Compounds Targeting Proteasome and WNT Signaling Pathway In Vivo,7/18/2017,7/18/2017,7/18/2018,,,,Expired - Inactive,Wei Du,*United States,Texas A&M University,, ,TAMUS 4527,US,7/18/2017, ,"Wei Du, Tianyi Zhang","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/533,732",
612253,16-T-104,2616-001, ,"62/376,671",2616-001,Provisional,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2016,8/18/2016,8/18/2017,,,,Expired - Inactive,Wenbin Lin,*United States,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00033,3072/9 PROV,US,8/18/2016, ,"Pengfei Ji, Wenbin Lin, Kuntal Manna","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/376,671",
612254,16-T-104,2616-002, ,"62/470,920",2616-002,Provisional,METAL OXIDE-SUPPORTED EARTH-ABUNDANT METAL CATALYSTS FOR HIGHLY EFFICIENT ORGANIC TRANSFORMATIONS,3/15/2017,3/15/2017,3/15/2018,,,,Expired - Inactive,Wenbin Lin,*United States,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles", ,3072/9/2 PROV,US,3/14/2017, ,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/470,920",
612255,16-T-104,2616-003, ,PCT/US17/47531,2616-003,PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,2/18/2019,,,2/22/2018,Expired PCT - Nationalized,Wenbin Lin,*United States,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00036,3072/9 PCT,US,8/18/2017, ,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/376,671",
1930441,16-T-104,2616-004,,"16/314,326",,Nationalized PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,8/18/2037,,,10/15/2020,Pending,Wenbin Lin,*United States,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/9 PCT/US,3072/9 PCT/US,US,12/28/2018,3072.00054,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,5/13/2019,,,,,,,"62/376,671",
1930471,16-T-104,2616-005,,201780049676.1,,Nationalized PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,8/18/2037,,,4/2/2019,Abandoned,Wenbin Lin,China,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/9 PCT-CN,3072/9 PCT/CN,CN,2/13/2019,,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",A - Abandoned,,5/13/2019,2/2/2022,,,,,,"62/376,671",
1930501,16-T-104,2616-006, ,17842185.5EPO, ,Nationalized PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,8/18/2037,,,5/1/2019,Abandoned,Wenbin Lin,European Patent Office (EPO),Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/9 PCT/EP,3072/9 PCT/EP,EP,1/21/2019, ,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/376,671",
1930531,16-T-104,2616-007, ,2019506613, ,Nationalized PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,8/18/2037,,,,Abandoned,Wenbin Lin,Japan,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/9 PCT-JP,3072/9 PCT/JP,JP,2/7/2019, ,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,5/13/2019,,,,,,,"62/376,671",
1930561,16-T-104,2616-008, ,10-2019-7007553, ,Nationalized PCT,Metal Oxide-Supported Earth-Abundant Metal Catalysts for Highly Efficient Organic Transformations,8/18/2017,8/18/2016,8/18/2037,,,,Abandoned,Wenbin Lin,"Korea, Republic of",Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",3072/9 PCT-KR,3072/9 PCT/KR,KR,3/14/2019, ,"Pengfei Ji, Wenbin Lin, Zekai Lin, Kuntal Manna, Takahiro Sawano","Hwang, Luke","Tennant, Thelma",,,5/13/2019,,,,,,,"62/376,671",
610994,16-T-107,2619-001,,"62/431,147",2619-001,Provisional,COMPOSITIONS AND METHODS FOR INHIBITION OF FOXP3,12/7/2016,12/7/2016,12/7/2017,,,,Expired - Inactive,James LaBelle,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-35105/US-1/PRO,US,12/7/2016,,"Gregory Bird, Rachel Eclov, James LaBelle, Loren Walensky","Dembo, Anna","Muite, Kevin",,,,,,,,12/7/2017,,"62/431,147",
610995,16-T-107,2619-002, ,PCT/US17/65147,2619-002,PCT,COMPOSITIONS AND METHODS FOR INHIBITION OF FOXP3,12/7/2017,12/7/2016,6/7/2019,,,,Expired PCT - Nationalized,James LaBelle,*United States,"Casimir Jones, S.C.","Staple, David", ,UCHI-35105/WO-1/ORD,US,12/7/2017, ,"Gregory Bird, Rachel Eclov, James LaBelle, Loren Walensky","Dembo, Anna","Muite, Kevin",,,,,,,,12/7/2017,12/7/2017,"62/431,147",
3770909,16-T-107,2619-003,,"16/464,590",,Nationalized PCT,COMPOSITIONS AND METHODS FOR INHIBITION OF FOXP3,12/7/2017,12/7/2016,12/7/2037,,6/7/2019,4/1/2021,Pending,James LaBelle,*United States,"Casimir Jones, S.C.","Staple, David",35105.252,UCHI-35105/WO-1/ORD,US,5/28/2019,,"Gregory Bird, Rachel Eclov, James LaBelle, Loren Walensky","Dembo, Anna","Muite, Kevin",,,8/7/2019,,,,,12/7/2017,12/7/2017,"62/431,147",
3799239,16-T-107,2619-004,,17879332.9EPO,,Nationalized PCT,COMPOSITIONS AND METHODS FOR INHIBITION OF FOXP3,12/7/2017,12/7/2016,12/7/2037,,,10/16/2019,Pending,James LaBelle,European Patent Office (EPO),"Casimir Jones, S.C.","Staple, David",35105.611,UCHI-35105/EP-1/PCT,EP,6/12/2019,35105.611,"Gregory Bird, Rachel Eclov, James LaBelle, Loren Walensky","Dembo, Anna","Muite, Kevin",,,8/8/2019,,,,,12/7/2017,12/7/2017,"62/431,147",
615150,16-T-109,2620-001,,"62/506,362",2620-001,Provisional,Universal Microfluidic Culture System to Analyze and Control Stem Cell Dynamics,5/15/2017,5/15/2017,5/15/2018,,,,Expired - Inactive,Savas Tay,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",1000346536,ARCD.P0636US.P1,US,5/15/2017,,"Savas Tay, Ce Zhang","Cox, Ben","Tennant, Thelma",,,,,,,,,,"62/506,362",
1588900,16-T-109,2620-002,,PCT/US18/32727,,PCT,Universal Microfluidic Culture System to Analyze and Control Stem Cell Dynamics,5/15/2018,5/15/2017,11/15/2019,,12/15/2019,11/22/2018,Expired PCT - Filed in US only,Savas Tay,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0636WO,ARCD.P0636US.P1,US,5/15/2018,1001029903,"Savas Tay, Ce Zhang","Cox, Ben","Tennant, Thelma",,,,,,,,,,"62/506,362",
4124224,16-T-109,2620-003,,"16/614,174",,Nationalized PCT,Universal Microfluidic Culture System to Analyze and Control Cell Dynamics,5/15/2018,5/15/2017,5/15/2038,,11/15/2019,2/10/2022,Pending,Savas Tay,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0636US,ARCD.P0636US.P1,US,11/15/2019,1001098889,"Savas Tay, Ce Zhang","Cox, Ben","Tennant, Thelma",,,2/6/2020,,,,,,,"62/506,362",
614517,16-T-111,2621-001,,"62/380,784",2621-001,Provisional,"SINGLE-SITE COBALT CATALYSTS AT NEW Zr8(mu2-O)8(mu2-OH)4 METALORGANIC
FRAMEWORK NODES FOR HIGHLY ACTIVE HYDROGENATION
OF ALKENES, IMINES, CARBONYLS, AND HETEROCYCLES",8/29/2016,8/29/2016,8/30/2017,,,,Expired - Inactive,Wenbin Lin,*United States,Jenkins Wilson Taylor & Hunt P.A.,"Taylor, Arles",00023,3072/6/2PROV,US,8/29/2016,,"Pengfei Ji, Wenbin Lin, Kuntal Manna","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/380,784",
610302,16-T-116,2624-001, ,"62/398,041",2624-001,Provisional,Allergy Desensitization,9/22/2016,9/22/2016,9/22/2017,,,,Expired - Inactive,Jack Gilbert,*United States,"Casimir Jones, S.C.","Staple, David",UCHI-35003/US-1/PRO,UCHI-35003/US-1/PRO,US,9/22/2016, ,"Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,,,,,,9/22/2017,,"62/398,041",
611928,16-T-116,2624-002, ,PCT/US17/52988,2624-002,PCT,"Immune Response Modulation Using Live Biotherapeutics, for Conditions Such as Allergy Desensitization",9/22/2017,9/22/2016,3/22/2019,,,3/29/2018,Expired PCT - Nationalized,Jack Gilbert,*United States,"Casimir Jones, S.C.","Staple, David",UCHI-35003/WO-1/ORD,UCHI-35003/WO-1/ORD,US,9/22/2017, ,"Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,,,,,,9/22/2017,9/22/2017,"62/398,041",
3638765,16-T-116,2624-003,,"16/335,636",,Nationalized PCT,"Immune Response Modulation Using Live Biotherapeutics, for Conditions Such as Allergy Desensitization",9/22/2017,9/22/2016,9/22/2037,,3/21/2019,1/16/2020,Pending,Jack Gilbert,*United States,"Casimir Jones, S.C.","Staple, David",UCHI-35003.252,UCHI-35003/US-2/PCT,US,3/21/2019,35003.252,"Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,4/30/2019,,,,,9/22/2017,9/22/2017,"62/398,041",
3638795,16-T-116,2624-004, ,"3,038,061", ,Nationalized PCT,"Immune Response Modulation Using Live Biotherapeutics, for Conditions Such as Allergy Desensitization",9/22/2017,9/22/2016,9/22/2037,,,,Pending,Jack Gilbert,Canada,"Casimir Jones, S.C.","Staple, David",UCHI-35003/CA-1/PCT, ,CA,3/22/2019, ,"Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,4/30/2019,,,,,9/22/2017,9/22/2017,"62/398,041",
610991,16-T-115,2625-001,,"62/410,897",2625-001,Provisional,COMPOSITIONS AND METHODS FOR INDUCING IMMUNE SYSTEM MAINTAINANCE TO PREVENT AND/OR TREAT INFECTIONS,10/21/2016,10/21/2016,10/21/2017,,,,Expired - Inactive,John Alverdy,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-35060/US-1/PRO,US,10/21/2016,,"John Alverdy, Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,,,,,,10/23/2017,,"62/410,897",
610992,16-T-115,2625-002,,PCT/US17/57581,2625-002,PCT,Compositions and Methods for Inducing Immune System Maintenance to Prevent and/or Treat Infections,10/20/2017,10/21/2016,4/21/2019,,,4/26/2018,Expired - Inactive,Jack Gilbert,*United States,"Casimir Jones, S.C.","Staple, David",,UCHI-35060/WO-1/ORD,US,10/20/2017,,"John Alverdy, Jack Gilbert, Safiyh Taghavi, Daniel ""Niels"" van der Lelie","Cox, Ben","Tennant, Thelma",,,,,,,,10/21/2017,10/21/2017,"62/410,897",
611980,16-T-118,2627-001, ,"62/406,104",2627-001,Provisional,"INACTIVATORS OF TOXOPLASMA GONDII ORNITHINE AMINOTRANSFERASE
FOR TREATING TOXOPLASMOSIS AND MALARIA",10/10/2016,10/10/2016,10/10/2017,,,,Expired - Inactive,Rima McLeod,*United States,"Andrus Intellectual Property Law, LLP",, ,5369-00175,US,10/10/2016, ,"Dustin Hawker, Hoang Le, Rima McLeod, Richard Silverman","Bakalyar, Heather","Tennant, Thelma",,,,,,,,,,"62/406,104",
611981,16-T-118,2627-002,"10,632,088","15/728,714",2627-002,US Utility,Inactivators of Toxoplasma Gondii Ornithine Aminotransferase for Treating Toxoplasmosis and Malaria,10/10/2017,10/10/2016,10/10/2037,4/28/2020,,,Issued,Rima McLeod,*United States,"Andrus Intellectual Property Law, LLP",,,5369-00415,US,10/10/2017,,"Dustin Hawker, Hoang Le, Rima McLeod, Richard Silverman","Bakalyar, Heather","Tennant, Thelma",,,,,,,,,,"62/406,104",
4574701,16-T-118,2627-003,,"16/836,870",,Divisional,Inactivators of Toxoplasma Gondii Ornithine Aminotransferase for Treating Toxoplasmosis and Malaria,10/10/2017,10/10/2016,,,,,Pending,Rima McLeod,*United States,"Andrus Intellectual Property Law, LLP",,2016-166-03,2016-166-03,US,3/31/2020,,"Dustin Hawker, Hoang Le, Rima McLeod, Richard Silverman","Bakalyar, Heather","Tennant, Thelma",,,,,,,,,,"62/406,104",
614915,16-T-120,2628-001,,"62/432,346",2628-001,Provisional,Tissue Organoids,12/9/2016,12/9/2016,12/9/2017,,,,Expired - Inactive,Xiaoyang Wu,*United States,Mcdonnell Boehnen Hulbert & Berghoff LLP,,002606.00003,16/1381-PRO2,US,12/9/2016,,Xiaoyang Wu,"Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/432,346",
614916,16-T-120,2628-003,,"62/554,560",2628-003,Provisional,Tissue Organoids,9/5/2017,9/5/2017,9/5/2018,,,,Expired - Inactive,Xiaoyang Wu,*United States,Mcdonnell Boehnen Hulbert & Berghoff LLP,"Conour, John",002606.00005,16-1381-PRO3,US,9/5/2017,,"Xiaoyang Wu, Ming Xu","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/432,346",
613963,16-T-119,2630-001, ,"62/402,655",2630-001,Provisional,PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH ANTI-MICROBIAL PROPERTIES,9/30/2016,9/30/2016,9/30/2017,,,,Expired - Inactive,John Alverdy,*United States,"Marshall, Gerstein & Borun","Merkel, William",51283,27373/51283,US,9/30/2016, ,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,,,,,,10/2/2017,,"62/402,655",
611374,16-T-119,2630-002, ,"62/483,132",2630-002,Provisional,DE NOVO SYNTHESIS OF PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH PATHOGEN VIRULENCE SUPPRESSING PROPERTIES THAT PREVENT INFECTION-RELATED MORTALITY,4/7/2017,4/7/2017,10/1/2017,,,,Expired - Inactive,John Alverdy,*United States,"Marshall, Gerstein & Borun","Merkel, William",51915,27373/51915,US,4/7/2017, ,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,,,,,,,,"62/483,132",
613964,16-T-119,2630-003, ,PCT/US17/54424,2630-003,PCT,PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH ANTI-MICROBIAL PROPERTIES,9/29/2017,10/1/2016,3/29/2019,,,4/5/2018,Expired PCT - Nationalized,John Alverdy,*United States,"Marshall, Gerstein & Borun","Merkel, William",51283A,27373/51283A/PC,US,9/29/2017, ,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,,,,,,10/2/2017,9/29/2017,"62/402,655",
3681504,16-T-119,2630-004,,"16/338,330",,Nationalized PCT,PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH ANTI-MICROBIAL PROPERTIES,9/29/2017,10/1/2016,10/1/2036,,,8/15/2019,Pending,John Alverdy,*United States,"Leydig, Voit & Mayer, Ltd.","Spenner, Jonathan",747332/US,MGB# 27373/51283A/PC,US,3/29/2019,C6543.000.747332,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,8/1/2019,,,,,10/2/2017,9/29/2017,"62/402,655",
3684807,16-T-119,2630-005,,17857533.8EPO,,Nationalized PCT,PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH ANTI-MICROBIAL PROPERTIES,9/29/2017,10/1/2016,9/29/2037,,,8/7/2019,Pending,John Alverdy,European Patent Office (EPO),"Leydig, Voit & Mayer, Ltd.","Merkel, William",747331,"27373/51283A/PC, 27373-51283AEP",EP,4/30/2019,C6543.000.747331,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,8/1/2019,,,,,10/2/2017,9/29/2017,"62/402,655",
3731816,16-T-119,2630-006, ,201780074195.6, ,Nationalized PCT,PHOSPHORYLATED TRI-BLOCK COPOLYMERS WITH ANTI-MICROBIAL PROPERTIES,9/29/2017,9/30/2016,9/29/2037,,5/30/2019,10/11/2019,Pending,John Alverdy,China,"Leydig, Voit & Mayer, Ltd.","Merkel, William",27373-51283ACN,27373/51283A/PC,CN,5/30/2019, ,"John Alverdy, Wei Chen, Jun Mao, Matthew Tirrell, Olga Zaborina","Dembo, Anna","Tennant, Thelma",,,7/31/2019,,,,,10/2/2017,9/29/2017,"62/402,655",
612066,16-T-123,2632-001,,"62/436,942",2632-001,Provisional,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/21/2016,12/21/2016,12/21/2017,,,,Expired - Inactive,Nanduri Prabhakar,*United States,Norton Rose Fulbright US LLP,,,ARCD.P0624US.P1,US,12/20/2016,,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/436,942",
612067,16-T-123,2632-002,,PCT/US17/67689,2632-002,PCT,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/20/2017,12/21/2016,6/20/2019,,,6/28/2018,Expired PCT - Nationalized,Nanduri Prabhakar,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0624WO,ARCD.P0624WO,US,12/20/2017,1001008273,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/436,942",
3769625,16-T-123,2632-003,,17884341.3EPO,,Nationalized PCT,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/20/2017,12/21/2016,12/20/2037,,,10/30/2019,Pending,Nanduri Prabhakar,European Patent Office (EPO),Dechert LLP,"Reid, Andrea",403257-001EP,ARCD.P0624EP,EP,6/14/2019,,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,7/2/2019,,,,,,,"62/436,942",
3769655,16-T-123,2632-004,,"16/470,445",,Nationalized PCT,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/20/2017,12/21/2016,12/20/2037,,6/20/2019,,Abandoned,Nanduri Prabhakar,*United States,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0624US,ARCD.P0624US,US,6/17/2019,1001077245,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,,,,,,,,"62/436,942",
3769688,16-T-123,2632-005,,2017382228,,Nationalized PCT,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/20/2017,12/21/2016,,,,,Pending,Nanduri Prabhakar,Australia,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0624AU,ARCD.P0624AU,AU,6/14/2019,,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,7/3/2019,,,,,,,"62/436,942",
3769718,16-T-123,2632-006,,201780086951.7,,Nationalized PCT,L-PAG DERIVATIVES FOR TREATMENT OF SLEEP DISORDERED BREATHING (SDB),12/20/2017,12/21/2016,12/20/2037,,8/20/2019,10/25/2019,Pending,Nanduri Prabhakar,China,Norton Rose Fulbright US LLP,"Shishima, Gina",ARCD.P0624CN,ARCD.P0624CN,CN,8/20/2019,1001078169,"Michael Kates, David McCormick, Miguel Muzzio, Nanduri Prabhakar","Hwang, Luke","Tennant, Thelma",,,7/5/2019,,,,,,,"62/436,942",
