,Unnamed: 0,Agreement_ID,Parties,Agreement_Type,Manager,Responsible_Manager,Title,Number_of_Parties,In_or_Out,Reference_Number,Status,Status_Date,Effective_Date,Agreement_Term,Term_Date,Sign_Date,Field_Of_Use,Equity,Reimbursable_Expenses,Technologies,Division_Department,Investigators,Last_Related_Update,Tech_ID,Category,Total Revenue,Revenue_Generating,Invention_ID,Lead_Inventor,_merge
1167,3581.0,85-A-002.S3.ASSURE,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Exclusive License - Field Limited,"Tennant, Thelma","Stocco, Teana","Progenics/Salix, Assurance Agreement, 2011",2.0,Out,AGR11524,Active,2011-02-03 00:00:00,2011-02-03 00:00:00,0.0,,,"Parties desire to make the requested acknowledgements, consents, waivers, representations, and agreements.",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-12-09 09:05:55, 06-T-027,,,0.0,,,left_only
1168,3572.0,85-A-002,"Lantheus Holdings, Inc., Progenics Pharmaceuticals",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","UR Labs/Progenics/Lantheus Holdings,  Exclusive License - All Fields, 1985 (Goldberg/Moss/Yuan)",2.0,Out,AGR11524,Active,2011-03-30 00:00:00,1985-05-08 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,No field of use specified in the License Agreement.,No,Yes,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Medicine, Surgery","Joseph Cannon, Joseph Foss, Leon Goldberg, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Klaus Stockhaus",2022-04-01 14:26:14, 07-T-033,Reimbursement,0.0,0.0,,,left_only
1169,3575.0,85-A-002.A3,Progenics Pharmaceuticals,Amendment,"Tennant, Thelma","Stocco, Teana","Progenics, Amendment (Letter Agreement), 2011",1.0,Out,AGR11524,Active,2011-03-30 00:00:00,2011-03-30 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,All fields,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:25, 07-T-033,,,0.0,,,left_only
1170,3578.0,85-A-002.S1,Progenics Pharmaceuticals,Sublicense Agreement,"Tennant, Thelma","Stocco, Teana","Progenics Nevada (fka UR Labs, Inc.), Progenics Pharmaceuticals, Inc. Sublicense 2001",1.0,Out,AGR11524,Active,2001-09-21 00:00:00,2001-09-21 00:00:00,0.0,2022-06-05 00:00:00,2001-01-10 00:00:00,"All prophylactic or therapeutic uses of quaternary derivatives of noroxymorphone for the diagnosis, treatment or prevention of disease in humans",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:09:01, 07-T-033,,,0.0,,,left_only
1171,3580.0,85-A-002.S3,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Sublicense Agreement,"Tennant, Thelma","Stocco, Teana",Progenics - Salix Sublicense Agreement 2011,2.0,Out,AGR11524,Active,2011-02-02 00:00:00,2011-02-02 00:00:00,-1.0,,2011-02-02 00:00:00,,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:41, 07-T-033,,,0.0,,,left_only
1172,3581.0,85-A-002.S3.ASSURE,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Exclusive License - Field Limited,"Tennant, Thelma","Stocco, Teana","Progenics/Salix, Assurance Agreement, 2011",2.0,Out,AGR11524,Active,2011-02-03 00:00:00,2011-02-03 00:00:00,0.0,,,"Parties desire to make the requested acknowledgements, consents, waivers, representations, and agreements.",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-12-09 09:05:55, 07-T-033,,,0.0,,,left_only
1173,3572.0,85-A-002,"Lantheus Holdings, Inc., Progenics Pharmaceuticals",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","UR Labs/Progenics/Lantheus Holdings,  Exclusive License - All Fields, 1985 (Goldberg/Moss/Yuan)",2.0,Out,AGR11524,Active,2011-03-30 00:00:00,1985-05-08 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,No field of use specified in the License Agreement.,No,Yes,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Medicine, Surgery","Joseph Cannon, Joseph Foss, Leon Goldberg, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Klaus Stockhaus",2022-04-01 14:26:14, 07-T-034,Reimbursement,0.0,0.0,,,left_only
1174,3575.0,85-A-002.A3,Progenics Pharmaceuticals,Amendment,"Tennant, Thelma","Stocco, Teana","Progenics, Amendment (Letter Agreement), 2011",1.0,Out,AGR11524,Active,2011-03-30 00:00:00,2011-03-30 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,All fields,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:25, 07-T-034,,,0.0,,,left_only
1175,3578.0,85-A-002.S1,Progenics Pharmaceuticals,Sublicense Agreement,"Tennant, Thelma","Stocco, Teana","Progenics Nevada (fka UR Labs, Inc.), Progenics Pharmaceuticals, Inc. Sublicense 2001",1.0,Out,AGR11524,Active,2001-09-21 00:00:00,2001-09-21 00:00:00,0.0,2022-06-05 00:00:00,2001-01-10 00:00:00,"All prophylactic or therapeutic uses of quaternary derivatives of noroxymorphone for the diagnosis, treatment or prevention of disease in humans",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:09:01, 07-T-034,,,0.0,,,left_only
1176,3580.0,85-A-002.S3,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Sublicense Agreement,"Tennant, Thelma","Stocco, Teana",Progenics - Salix Sublicense Agreement 2011,2.0,Out,AGR11524,Active,2011-02-02 00:00:00,2011-02-02 00:00:00,-1.0,,2011-02-02 00:00:00,,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:41, 07-T-034,,,0.0,,,left_only
1177,3581.0,85-A-002.S3.ASSURE,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Exclusive License - Field Limited,"Tennant, Thelma","Stocco, Teana","Progenics/Salix, Assurance Agreement, 2011",2.0,Out,AGR11524,Active,2011-02-03 00:00:00,2011-02-03 00:00:00,0.0,,,"Parties desire to make the requested acknowledgements, consents, waivers, representations, and agreements.",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-12-09 09:05:55, 07-T-034,,,0.0,,,left_only
1178,3572.0,85-A-002,"Lantheus Holdings, Inc., Progenics Pharmaceuticals",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","UR Labs/Progenics/Lantheus Holdings,  Exclusive License - All Fields, 1985 (Goldberg/Moss/Yuan)",2.0,Out,AGR11524,Active,2011-03-30 00:00:00,1985-05-08 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,No field of use specified in the License Agreement.,No,Yes,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Medicine, Surgery","Joseph Cannon, Joseph Foss, Leon Goldberg, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Klaus Stockhaus",2022-04-01 14:26:14, 07-T-035,Reimbursement,0.0,0.0,,,left_only
1179,3575.0,85-A-002.A3,Progenics Pharmaceuticals,Amendment,"Tennant, Thelma","Stocco, Teana","Progenics, Amendment (Letter Agreement), 2011",1.0,Out,AGR11524,Active,2011-03-30 00:00:00,2011-03-30 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,All fields,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:25, 07-T-035,,,0.0,,,left_only
1180,3578.0,85-A-002.S1,Progenics Pharmaceuticals,Sublicense Agreement,"Tennant, Thelma","Stocco, Teana","Progenics Nevada (fka UR Labs, Inc.), Progenics Pharmaceuticals, Inc. Sublicense 2001",1.0,Out,AGR11524,Active,2001-09-21 00:00:00,2001-09-21 00:00:00,0.0,2022-06-05 00:00:00,2001-01-10 00:00:00,"All prophylactic or therapeutic uses of quaternary derivatives of noroxymorphone for the diagnosis, treatment or prevention of disease in humans",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:09:01, 07-T-035,,,0.0,,,left_only
1181,3580.0,85-A-002.S3,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Sublicense Agreement,"Tennant, Thelma","Stocco, Teana",Progenics - Salix Sublicense Agreement 2011,2.0,Out,AGR11524,Active,2011-02-02 00:00:00,2011-02-02 00:00:00,-1.0,,2011-02-02 00:00:00,,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:41, 07-T-035,,,0.0,,,left_only
1182,3581.0,85-A-002.S3.ASSURE,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Exclusive License - Field Limited,"Tennant, Thelma","Stocco, Teana","Progenics/Salix, Assurance Agreement, 2011",2.0,Out,AGR11524,Active,2011-02-03 00:00:00,2011-02-03 00:00:00,0.0,,,"Parties desire to make the requested acknowledgements, consents, waivers, representations, and agreements.",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-12-09 09:05:55, 07-T-035,,,0.0,,,left_only
1183,3572.0,85-A-002,"Lantheus Holdings, Inc., Progenics Pharmaceuticals",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","UR Labs/Progenics/Lantheus Holdings,  Exclusive License - All Fields, 1985 (Goldberg/Moss/Yuan)",2.0,Out,AGR11524,Active,2011-03-30 00:00:00,1985-05-08 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,No field of use specified in the License Agreement.,No,Yes,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Medicine, Surgery","Joseph Cannon, Joseph Foss, Leon Goldberg, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Klaus Stockhaus",2022-04-01 14:26:14, 07-T-081,Reimbursement,0.0,0.0,,,left_only
1184,3575.0,85-A-002.A3,Progenics Pharmaceuticals,Amendment,"Tennant, Thelma","Stocco, Teana","Progenics, Amendment (Letter Agreement), 2011",1.0,Out,AGR11524,Active,2011-03-30 00:00:00,2011-03-30 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,All fields,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:25, 07-T-081,,,0.0,,,left_only
1185,3578.0,85-A-002.S1,Progenics Pharmaceuticals,Sublicense Agreement,"Tennant, Thelma","Stocco, Teana","Progenics Nevada (fka UR Labs, Inc.), Progenics Pharmaceuticals, Inc. Sublicense 2001",1.0,Out,AGR11524,Active,2001-09-21 00:00:00,2001-09-21 00:00:00,0.0,2022-06-05 00:00:00,2001-01-10 00:00:00,"All prophylactic or therapeutic uses of quaternary derivatives of noroxymorphone for the diagnosis, treatment or prevention of disease in humans",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:09:01, 07-T-081,,,0.0,,,left_only
1186,3580.0,85-A-002.S3,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Sublicense Agreement,"Tennant, Thelma","Stocco, Teana",Progenics - Salix Sublicense Agreement 2011,2.0,Out,AGR11524,Active,2011-02-02 00:00:00,2011-02-02 00:00:00,-1.0,,2011-02-02 00:00:00,,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:41, 07-T-081,,,0.0,,,left_only
1187,3581.0,85-A-002.S3.ASSURE,"Progenics Pharmaceuticals, Salix Pharmaceuticals, Inc.",Exclusive License - Field Limited,"Tennant, Thelma","Stocco, Teana","Progenics/Salix, Assurance Agreement, 2011",2.0,Out,AGR11524,Active,2011-02-03 00:00:00,2011-02-03 00:00:00,0.0,,,"Parties desire to make the requested acknowledgements, consents, waivers, representations, and agreements.",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-12-09 09:05:55, 07-T-081,,,0.0,,,left_only
1188,3572.0,85-A-002,"Lantheus Holdings, Inc., Progenics Pharmaceuticals",Exclusive License - All Fields,"Tennant, Thelma","Stocco, Teana","UR Labs/Progenics/Lantheus Holdings,  Exclusive License - All Fields, 1985 (Goldberg/Moss/Yuan)",2.0,Out,AGR11524,Active,2011-03-30 00:00:00,1985-05-08 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,No field of use specified in the License Agreement.,No,Yes,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Medicine, Surgery","Joseph Cannon, Joseph Foss, Leon Goldberg, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Klaus Stockhaus",2022-04-01 14:26:14, 07-T-114,Reimbursement,0.0,0.0,,,left_only
1189,3575.0,85-A-002.A3,Progenics Pharmaceuticals,Amendment,"Tennant, Thelma","Stocco, Teana","Progenics, Amendment (Letter Agreement), 2011",1.0,Out,AGR11524,Active,2011-03-30 00:00:00,2011-03-30 00:00:00,-1.0,2029-11-11 00:00:00,2011-03-30 00:00:00,All fields,No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:14:25, 07-T-114,,,0.0,,,left_only
1190,3578.0,85-A-002.S1,Progenics Pharmaceuticals,Sublicense Agreement,"Tennant, Thelma","Stocco, Teana","Progenics Nevada (fka UR Labs, Inc.), Progenics Pharmaceuticals, Inc. Sublicense 2001",1.0,Out,AGR11524,Active,2001-09-21 00:00:00,2001-09-21 00:00:00,0.0,2022-06-05 00:00:00,2001-01-10 00:00:00,"All prophylactic or therapeutic uses of quaternary derivatives of noroxymorphone for the diagnosis, treatment or prevention of disease in humans",No,No,"02-T-019, 05-T-017, 05-T-048, 05-T-102, 06-T-017, 06-T-027, 07-T-033, 07-T-034, 07-T-035, 07-T-081, 07-T-114, 08-T-029, 08-T-038, 10-T-011, 12-T-024, 77-T-001, 77-T-002, 88-T-026, 92-T-044, 94-T-035, 97-T-042","Anesthesia and Critical Care, Biological Sciences Division (BSD), Comprehensive Cancer Center, Medicine, Surgery","John Alverdy, Joseph Cannon, Joseph Foss, Joe Garcia, Leon Goldberg, Maojian Gu, Dong-Hai Lin, John Long, Herbert Merz, Jonathan Moss, Michael Roizen, Patrick Singleton, Klaus Stockhaus, Chong-Zhi Wang, Chun-Su Yuan",2021-11-02 15:09:01, 07-T-114,,,0.0,,,left_only
