,Tech_ID,Title,Serial_Number,Patent_Number,Country,Country_WIPO_ID,File_Date,Issue_Date,Publication_Number,Date_Actually_Filed,Internal_ID,Entity_Size,Priority_Date,Status_Date,Is_Priority,Last_Related_Update,Status,Lawfirm,Attorney,Legal_Reference_Number,Inventors,Application_Type,Created_Date,Docket_No,Expire_Date,IP_Manager,Lead_Inventor,Licensing_Manager,Primary_Key,Publication_Date,Technology_Key,Licensed
6101,95-T-022,Nonimaging Optical Illumination System,6-524541,,Japan,JP,4/28/1994,,,,0545-010,Small,4/28/1993,,No,1/24/2019,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Nationalized PCT,4/12/2018,0545-010,,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613684,,581557,Yes
6102,95-T-022,Nonimaging Optical Illumination System,01112816.2EPO,,European Patent Office (EPO),EP,4/28/1994,,EP 1139012 A2,,0545-011,Small,7/19/1991,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Divisional,4/12/2018,0545-011,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613685,10/4/2001,581557,Yes
6103,95-T-022,Nonimaging Optical Illumination System,94915932.1IT,0699286,Italy,IT,4/28/1994,7/24/2002,,,0545-012,Small,4/28/1993,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Validated EPO,4/12/2018,0545-012,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613686,,581557,Yes
6104,95-T-022,Nonimaging Optical Illumination System,94915932.1ES,0699286,Spain,ES,4/28/1994,7/24/2002,,,0545-013,Small,4/28/1993,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Validated EPO,4/12/2018,0545-013,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613687,,581557,Yes
6105,95-T-022,Nonimaging Optical Illumination System,94915932.1DE,69431057.3,Germany,DE,4/28/1994,7/24/2002,,,0545-014,Small,4/28/1993,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Validated EPO,4/12/2018,0545-014,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613688,,581557,Yes
6106,95-T-022,Nonimaging Optical Illumination System,94915932.1NL,0699286,Netherlands,NL,4/28/1994,7/24/2002,,,0545-015,Small,4/28/1993,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Validated EPO,4/12/2018,0545-015,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613689,,581557,Yes
6107,95-T-022,Nonimaging Optical Illumination System,94915932.1GB,0699286,United Kingdom,GB,4/28/1994,7/24/2002,,,0545-016,Small,4/28/1993,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Harald Ries, Roland Winston",Validated EPO,4/12/2018,0545-016,4/28/2014,"Ginsburg, Eric",Roland Winston,"Juggernauth, Anne",613690,,581557,Yes
6108,95-T-025,SABLE,TXu-782-699,TXu-782-699,*United States,US,2/3/1997,2/3/1997, ,,94-081-001,None,,,No,8/4/2020,Registered (Copyright),,, ,"Kenneth Gross, Kristin Jarman, Stephan Wegerich",Copyright Application,4/12/2018,94-081-001,2/3/2017,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",614417,,581560,Yes
6109,95-T-025,Self-Tuning System for Industrial Surveillance,"08/900,545","6,131,076",*United States,US,7/25/1997,10/10/2000, ,,94-081-002,Large,7/25/1997,,Yes,8/4/2020,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Kristin Jarman, Stephan Wegerich",US Utility,4/12/2018,94-081-002,7/25/2017,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",614445,,581560,Yes
6110,95-T-025,Self-Tuning System for Industrial Surveillance,PCT/US98/15280, ,*United States,US,7/23/1998,,WO 99/05685,7/23/1998,94-081-003,Small,7/25/1997,,No,4/28/2022,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Kristin Jarman, Stephan Wegerich",PCT,4/12/2018,94-081-003,1/25/2000,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",614446,2/4/1999,581560,Yes
6111,95-T-031,A Method of preventing colon cancer with vitamin D3 analogues,"08/418,638","6,040,300",*United States,US,4/7/1995,3/21/2000,,,0553-001,None,4/7/1995,,Yes,4/12/2018,Abandoned,Norton Rose Fulbright US LLP,"Parker, David",,"Marc Bissonnette, Thomas Brasitus, Michael Sitrin",US Utility,4/12/2018,0553-001,3/21/2017,"Unassigned, Unassigned",Thomas Brasitus,"Unassigned, Unassigned",610215,,581566,Yes
6112,95-T-031,A Method of preventing colon cancer with vitamin D3 analogues,PCT/US96/04681, ,*United States,US,4/5/1996,, ,4/5/1996,0553-002,None,4/7/1995,,No,4/28/2022,Abandoned,Norton Rose Fulbright US LLP,, ,"Marc Bissonnette, Thomas Brasitus, Michael Sitrin",PCT,4/12/2018,0553-002,10/7/1997,"Unassigned, Unassigned",Thomas Brasitus,"Unassigned, Unassigned",610216,,581566,Yes
6113,95-T-032,Magnetic Lens Apparatus for a Low-Voltage High-Resolution Electron Microscope,"08/487,926","5,563,415",*United States,US,6/7/1995,10/8/1996,,,0554-001,Small,6/7/1995,,Yes,11/14/2018,Abandoned,Norton Rose Fulbright US LLP,"Parker, David",,Albert Crewe,US Utility,4/12/2018,0554-001,6/7/2015,"Unassigned, Unassigned",Albert Crewe,"Unassigned, Unassigned",612144,,581567,Yes
6114,95-T-032,MAGNETIC LENS APPARATUS FOR USE IN HIGH-RESOLUTION SCANNING ELECTRON MICROSCOPES AND LITHOGRAPHIC PROCESSES,PCT/US96/09906, ,*United States,US,6/7/1996,,WO 96/41362,6/7/1996,0554-002,Small,6/7/1995,,No,4/28/2022,Expired - Inactive,Norton Rose Fulbright US LLP,, ,Albert Crewe,PCT,4/12/2018,0554-002,12/7/1997,"Unassigned, Unassigned",Albert Crewe,"Unassigned, Unassigned",612145,,581567,Yes
6115,95-T-032,Magnetic Lens Apparatus for Use in High-Resolution Scanning Electron Microscopes and Lithographic Processes,"08/973,706","6,051,839",*United States,US,3/9/1998,4/18/2000,,,0554-003,Small,6/7/1995,,Yes,11/14/2018,Abandoned,Norton Rose Fulbright US LLP,"Wilson, Mark",,Albert Crewe,US Utility,4/12/2018,0554-003,6/7/2015,"Unassigned, Unassigned",Albert Crewe,"Unassigned, Unassigned",612146,,581567,Yes
6116,95-T-032,Magnetic Lens Apparatus for Use in High-Resolution Scanning Electron Microscopes and Lithographic Processes,"09/550,945","6,410,923",*United States,US,4/17/2000,6/25/2002,,,0554-004,Small,3/9/1998,,No,11/14/2018,Abandoned,Norton Rose Fulbright US LLP,"Wilson, Mark",,Albert Crewe,Continuation,4/12/2018,0554-004,6/7/2015,"Unassigned, Unassigned",Albert Crewe,"Unassigned, Unassigned",612147,,581567,Yes
6117,95-T-039,Computer-Aided Method for Automated Image Feature Analysis and Diagnosis of Digitized Medical Images,96852/96,3326070,Japan,JP,4/18/1996,7/5/2002,,,0561-002,Large,4/25/1995,,No,4/12/2018,Abandoned,"Oblon, Spivak, McClelland, Maier & Neustadt",,,"Kunio Doi, Shigehiko Katsuragawa, Junji Morishita, Xin-Wei Xu, Wei Zhang","Foreign, Non-PCT",4/12/2018,0561-002,4/18/2016,"Ginsburg, Eric",Kunio Doi,"Juggernauth, Anne",611244,,581574,Yes
6118,95-T-039,Computer-Aided Method for Automated Image Feature Analysis and Diagnosis of Digitized Medical Images,"09/098,504","6,011,862",*United States,US,6/17/1998,1/4/2000,,,0561-003,Large,4/25/1995,,No,4/12/2018,Expired - Inactive,"Oblon, Spivak, McClelland, Maier & Neustadt","Kuesters, Eckhard",,"Kunio Doi, Shigehiko Katsuragawa, Junji Morishita, Xin-Wei Xu",Divisional,4/12/2018,0561-003,4/25/2015,"Ginsburg, Eric",Kunio Doi,"Juggernauth, Anne",611245,,581574,Yes
6119,95-T-039,Computer-Aided Method for Automated Image Feature Analysis and Diagnosis of Medical Images,"08/428,867","5,790,690",*United States,US,4/25/1995,8/4/1998,,,0561-001,Large,4/25/1995,,Yes,4/12/2018,Expired - Inactive,"Oblon, Spivak, McClelland, Maier & Neustadt","Kuesters, Eckhard",,"Kunio Doi, Shigehiko Katsuragawa, Junji Morishita, Xin-Wei Xu",US Utility,4/12/2018,0561-001,8/4/2015,"Ginsburg, Eric",Kunio Doi,"Juggernauth, Anne",611246,,581574,Yes
6120,95-T-044,Atomic Force Microscope for Biological Specimens,"08/547,521","5,874,668",*United States,US,10/24/1995,2/23/1999, ,10/24/1995,0565-001,Small,10/24/1995,,Yes,5/19/2022,Released to Inventors,Foley & Lardner,, ,"Morton Arnsdorf, Shaohua Xu",US Utility,4/12/2018,0565-001,10/24/2015,"Unassigned, Unassigned",Morton Arnsdorf,"Unassigned, Unassigned",610571,,581579,Yes
6121,95-T-047,Plastid Proteolytic Processing Enzyme That Cleaves Precursor Polypeptides,"60/001,746", ,*United States,US,8/1/1995,, ,8/1/1995,0568-001,Large,8/1/1995,,Yes,4/28/2022,Expired - Inactive,Barnes & Thornburg,"Martin, Alice", ,Gayle Lamppa,Provisional,4/12/2018,0568-001,8/1/1996,"Unassigned, Unassigned",Gayle Lamppa,"Unassigned, Unassigned",614060,,581582,Yes
6122,95-T-047,Plastid Proteolytic Processing Enzyme That Cleaves Precursor Polypeptides,"08/690,062",,*United States,US,7/31/1996,,,,0568-002,Large,7/31/1996,,Yes,4/12/2018,Abandoned,Barnes & Thornburg,"Martin, Alice",,Gayle Lamppa,US Utility,4/12/2018,0568-002,7/31/2016,"Unassigned, Unassigned",Gayle Lamppa,"Unassigned, Unassigned",614061,,581582,Yes
6123,95-T-047,Plastid Proteolytic Processing Enzyme That Cleaves Precursor Polypeptides,"08/695,177",,*United States,US,8/1/1996,,,,0568-003,Small,8/1/1996,,Yes,4/12/2018,Abandoned,Barnes & Thornburg,"Martin, Alice",,Gayle Lamppa,US Utility,4/12/2018,0568-003,8/1/2016,"Unassigned, Unassigned",Gayle Lamppa,"Unassigned, Unassigned",614062,,581582,Yes
6124,95-T-047,Plastid Proteolytic Processing Enzyme That Cleaves Precursor Polypeptides,"09/187,049","6,117,666",*United States,US,11/5/1998,9/12/2000,,,0568-004,Small,8/1/1995,,No,4/12/2018,Abandoned,Barnes & Thornburg,"Martin, Alice",,Gayle Lamppa,Divisional,4/12/2018,0568-004,8/1/2015,"Unassigned, Unassigned",Gayle Lamppa,"Unassigned, Unassigned",614063,,581582,Yes
6125,95-T-052,Neuro-Parity Pattern Recognition System and Method,"09/094,413","6,119,111",*United States,US,6/9/1998,9/12/2000, ,,95-065-001,Small,6/9/1998,,Yes,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer, Roland Van Allstine, Stephan Wegerich, Yong Yue",US Utility,4/12/2018,95-065-001,6/9/2018,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",613651,,581587,Yes
6126,95-T-052,Neuro-Parity Pattern Recognition System and Method,PCT/US99/13054, ,*United States,US,6/9/1999,,WO 99/64962,6/9/1999,95-065-002,Small,6/9/1998,,No,4/28/2022,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer, Roland Van Allstine, Stephan Wegerich, Yong Yue",PCT,4/12/2018,95-065-002,12/9/2000,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",613652,12/16/1999,581587,Yes
6127,95-T-052,Neuro-Parity Pattern Recognition System and Method,"11/231,281", ,*United States,US,9/20/2005,, ,,95-065-004,Small,6/9/1998,,No,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer, Roland Van Allstine, Stephan Wegerich, Yong Yue",Divisional,4/12/2018,95-065-004,9/20/2025,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",613653,,581587,Yes
6128,95-T-052,Neuro-Parity Recongnition System and Method,"10/242,488", ,*United States,US,9/12/2002,, ,,95-065-003,Small,6/9/1998,,No,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer, Roland Van Allstine, Stephan Wegerich, Yong Yue",Reissue,4/12/2018,95-065-003,6/9/2018,"Ginsburg, Eric",Stephan Wegerich,"Smith, Dane",613654,,581587,Yes
6129,95-T-055,Wavefront Direction Mapping Catheter System,"08/678,162","5,755,664",*United States,US,7/11/1996,5/26/1998, ,7/11/1996,0575-001,Small,7/11/1996,,Yes,4/28/2022,Abandoned,"Rockey, Milnamow & Katz, Ltd.","Katz, Martin", ,Donald Rubenstein,US Utility,4/12/2018,0575-001,7/11/2016,"Ginsburg, Eric",Donald Rubenstein,"Juggernauth, Anne",615392,,581590,Yes
6130,95-T-057,STATMON Program,TXu-784-248,TXu-784-248,*United States,US,2/5/1997,2/5/1997, ,,91-078-001,None,,,No,8/4/2020,Registered (Copyright),,, ,Kenneth Gross,Copyright Application,4/12/2018,91-078-001,2/5/2017,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",614630,,581592,Yes
6131,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,PCT/US96/16092, ,*United States,US,10/8/1996,,WO 97/14105,10/8/1996,91-078B-002,Small,10/10/1995,,No,4/28/2022,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer",PCT,4/12/2018,91-078B-002,4/10/1998,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610318,4/17/1997,581593,Yes
6132,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,96936263.1EPO,EP 0 855 061 B1,European Patent Office (EPO),EP,10/8/1996,2/18/2004,EP 0 855 061 A1,,91-078B-003,Large,10/10/1995,,No,8/4/2020,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer",Nationalized PCT,4/12/2018,91-078B-003,10/8/2016,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610319,7/29/1998,581593,Yes
6133,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,73955/96,707304,Australia,AU,10/8/1996,10/21/1999,707304,,91-078B-004,Large,10/10/1995,,No,4/12/2018,Abandoned,Foley & Lardner,"Rechtin, Michael",,"Kenneth Gross, Ralph Singer","Foreign, Non-PCT",4/12/2018,91-078B-004,10/8/2016,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610321,8/7/1999,581593,Yes
6134,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,"2,234,452",2 234 452,Canada,CA,10/8/1996,2/24/2004, ,,91-078B-005,Small,10/10/1995,,No,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer, Stephan Wegerich","Foreign, Non-PCT",4/12/2018,91-078B-005,10/8/2016,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610322,4/17/1997,581593,Yes
6135,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,96936263.1GB,EP 0 855 061 B1,United Kingdom,GB,10/8/1996,2/18/2004,EP 0 855 061 A1,,91-078B-006,Large,10/10/1995,,No,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer",Validated EPO,4/12/2018,91-078B-006,10/8/2016,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610323,7/29/1998,581593,Yes
6136,95-T-058,An Expert System for Testing Industrial Processes and Determining Sensor Status,96936263.1IE,EP 0 855 061 B1,Ireland,IE,10/8/1996,2/18/2004,EP 0 855 061 A1,,91-078B-007,Large,10/10/1995,,No,8/4/2020,Abandoned,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer",Validated EPO,4/12/2018,91-078B-007,10/8/2016,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",610324,7/29/1998,581593,Yes
6137,95-T-058,Expert System for Testing Industrial Processes and Determining Sensor Status,"08/541,602","5,761,090",*United States,US,10/10/1995,6/2/1998, ,,91-078B-001,Small,10/10/1995,10/10/2015,Yes,8/4/2020,Expired - Inactive,Foley & Lardner,"Rechtin, Michael", ,"Kenneth Gross, Ralph Singer",US Utility,4/12/2018,91-078B-001,10/10/2015,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",611554,,581593,Yes
6138,95-T-059,System for Monitoring an Industrial Process and Determining Sensor Status,"08/631,745","5,629,872",*United States,US,5/27/1994,5/13/1997, ,4/8/1996,91-078C-001,Small,5/27/1993,,No,4/28/2022,Abandoned,Foley & Lardner,, ,"Kenneth Gross, Keith Humenik, Kristin Jarman",Continuation,4/12/2018,91-078C-001,1/29/2012,"Ginsburg, Eric",Kenneth Gross,"Smith, Dane",614804,,581594,Yes
6139,95-T-060,Method and Apparatus for Three-Dimensional Reconstruction of Coronary Vessels from Angiographic Images,"08/665,836","6,047,080",*United States,US,6/19/1996,4/4/2000,,,0577-001,Small,6/19/1996,,Yes,11/14/2018,Expired - Inactive,Welsh & Katz,"Cohen, Eric",,"John Carroll, Shiuh-Yung (James) Chen, Kenneth Hoffmann, Charles Metz",US Utility,4/12/2018,0577-001,6/19/2016,"Ginsburg, Eric",Kenneth Hoffmann,"Smith, Dane",612301,,581595,Yes
6140,95-T-060,Method and Apparatus for Three-Dimensional Reconstruction of Coronary Vessels from Angiographic Images,PCT/US97/10194, ,*United States,US,6/17/1997,,WO 97/49065,6/17/1997,0577-002,Small,6/19/1996,,No,4/28/2022,Expired - Inactive,Welsh & Katz,"Shekleton, Gerald", ,"John Carroll, Shiuh-Yung (James) Chen, Kenneth Hoffmann, Charles Metz",PCT,4/12/2018,0577-002,12/19/1998,"Ginsburg, Eric",Kenneth Hoffmann,"Smith, Dane",612302,12/24/1997,581595,Yes
6141,95-T-060,Method and Apparatus for Three-Dimensional Reconstruction of Coronary Vessels from Angiographic Images,"2,258,730",,Canada,CA,6/17/1997,,,,0577-003,Large,6/19/1996,,No,11/14/2018,Abandoned,Welsh & Katz,"Cohen, Eric",,"John Carroll, Shiuh-Yung (James) Chen, Kenneth Hoffmann, Charles Metz",Nationalized PCT,4/12/2018,0577-003,6/17/2017,"Ginsburg, Eric",Kenneth Hoffmann,"Smith, Dane",612303,,581595,Yes
6142,95-T-060,Method and Apparatus for Three-Dimensional Reconstruction of Coronary Vessels from Angiographic Images,97931141.2EPO,EP 0 978 101 A1,European Patent Office (EPO),EP,6/17/1997,2/9/2000, ,,0577-004,Small,6/19/1996,,No,11/14/2018,Abandoned,Welsh & Katz,"Cohen, Eric", ,"John Carroll, Shiuh-Yung (James) Chen, Kenneth Hoffmann, Charles Metz",Nationalized PCT,4/12/2018,0577-004,6/17/2017,"Ginsburg, Eric",Kenneth Hoffmann,"Smith, Dane",612304,,581595,Yes
6143,95-T-061,Lubricated Boride Surfaces,"08/640,288","5,840,132",*United States,US,4/24/1996,11/24/1998,,,95-123-001,Small,4/24/1996,,Yes,1/20/2022,Expired - Inactive,Michael Best & Friedrich LLP,"Welch, Teresa",092234-9011-002,"Cuma Bindal, Ali Erdemir, G. Fenske",US Utility,4/12/2018,95-123-001,4/24/2016,"Ginsburg, Eric",Ali Erdemir,"Juggernauth, Anne",612131,,581596,Yes
6144,95-T-061,Lubricated Boride Surfaces,PCT/US97/06567, ,*United States,US,4/24/1997,,WO 97/40205,4/24/1997,95-123-002,Small,4/24/1996,,No,4/28/2022,Expired - Inactive,Michael Best & Friedrich LLP,"Welch, Teresa",092234-9011-003,"Cuma Bindal, Ali Erdemir, G. Fenske",PCT,4/12/2018,95-123-002,10/24/1998,"Ginsburg, Eric",Ali Erdemir,"Juggernauth, Anne",612132,10/30/1997,581596,Yes
6145,95-T-061,Lubricated Boride Surfaces,"2,252,840","2,252,840",Canada,CA,4/24/1997,3/12/2002,,,95-123-003,Small,4/24/1996,,No,1/20/2022,Abandoned,Michael Best & Friedrich LLP,"Welch, Teresa",092234-9011-001,"Cuma Bindal, Ali Erdemir, G. Fenske",Nationalized PCT,4/12/2018,95-123-003,4/24/2017,"Ginsburg, Eric",Ali Erdemir,"Juggernauth, Anne",612133,10/30/1997,581596,Yes
6146,95-T-066,"CAD Method, Computer and Storge Medium for Automated Detection of Lung Nodules in Digital Chest Images","08/562,087","6,141,437",*United States,US,11/22/1995,10/31/2000,,,0582-001,Large,11/22/1995,,Yes,4/12/2018,Expired - Inactive,"Oblon, Spivak, McClelland, Maier & Neustadt","Kuesters, Eckhard",,"Kunio Doi, Xin-Wei Xu",US Utility,4/12/2018,0582-001,11/22/2015,"Ginsburg, Eric",Kunio Doi,"Juggernauth, Anne",610763,,581601,Yes
6147,95-T-066,"CAD Method, Computer and Storge Medium for Automated Detection of Lung Nodules in Digital Chest Images",264162/96, ,Japan,JP,10/4/1996,, ,,0582-002,Large,11/22/1995,,No,8/4/2020,Abandoned,"Oblon, Spivak, McClelland, Maier & Neustadt",, ,"Kunio Doi, Xin-Wei Xu","Foreign, Non-PCT",4/12/2018,0582-002,10/4/2016,"Ginsburg, Eric",Kunio Doi,"Juggernauth, Anne",610764,,581601,Yes
6148,95-T-067,DNA Constructs and Viral Vectors Comprising A Smooth Muscle Promoter,"08/726,807","6,090,618",*United States,US,10/7/1996,7/18/2000,,,0583-004,Large,10/5/1995,,Yes,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Wilson, Mark",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",US Utility,4/12/2018,0583-004,10/5/2015,"Hwang, Luke",Julian Solway,"Muite, Kevin",611476,,581602,Yes
6149,95-T-067,Method for Modulating Smooth Muscle Cell Proliferation,"09/258,367","6,114,311",*United States,US,2/26/1999,9/5/2000,,,0583-012,Large,10/5/1995,,No,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Shishima, Gina",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",Divisional,4/12/2018,0583-012,10/5/2015,"Hwang, Luke",Julian Solway,"Muite, Kevin",612483,,581602,Yes
6150,95-T-067,Method for Modulating Smooth Muscle Cell Proliferation,"09/546,550","6,284,743",*United States,US,4/10/2000,9/4/2001,,,0583-015,Large,10/5/1995,,No,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Shishima, Gina",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",Continuation,4/12/2018,0583-015,10/5/2015,"Hwang, Luke",Julian Solway,"Muite, Kevin",612484,,581602,Yes
6151,95-T-067,"Method For Promoting Angiogenesis With a Nucleic Acid Construct Comprising
an SM22.alpha.0 Promoter","09/225,670","6,297,221",*United States,US,1/5/1999,10/2/2001,,,0583-011,Large,10/5/1995,,No,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Wilson, Mark",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",Divisional,4/12/2018,0583-011,10/5/2015,"Hwang, Luke",Julian Solway,"Muite, Kevin",612485,,581602,Yes
6152,95-T-067,Preventing Smooth Muscle Cell Contraction,"08/727,817",,*United States,US,10/7/1996,,,,0583-003,Large,10/5/1995,,No,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Parker, David",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",US Utility,4/12/2018,0583-003,10/5/2015,"Hwang, Luke",Julian Solway,"Muite, Kevin",614140,,581602,Yes
6153,95-T-067,Promoter for Expressing Smooth Muscle Cells,2002-136310,,Japan,JP,8/29/1997,,JP-23009894-A2,,0583-009,Large,10/5/1995,,No,12/13/2018,Abandoned,Norton Rose Fulbright US LLP,"Shishima, Gina",,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",Divisional,4/12/2018,0583-009,8/29/2017,"Hwang, Luke",Julian Solway,"Muite, Kevin",614190,1/14/2003,581602,Yes
6154,95-T-067,Promoter for Smooth Muscle Cell Expression,"09/431,349","6,331,527",*United States,US,11/1/1999,12/18/2001,,,0583-001,Large,10/5/1995,,No,2/4/2020,Abandoned,Norton Rose Fulbright US LLP,,,"Blanca Camoretti-Mercado, Michael Parmacek, Julian Solway",US Utility,4/12/2018,0583-001,12/18/2018,"Hwang, Luke",Julian Solway,"Muite, Kevin",614191,,581602,Yes
